"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mauritius","MUS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","31738400","33286777.3","35859403.6","42347246.4","47815505.7","52182066.6","64926963.7","101513308","190057591.2","306197241.7","420231063.4","504760102.5","550032545.9","512034883.1","510117703.4","577756799.8","634224117.9","785227656.1","824028164.4","812915119.5","932288569.9","991773851.8","943715144.4","901101941.5","1098541961.4","1415082634","1398985369.8","1339677413.5","1281160960.3","1292869242","966762441.1","867310143","2042535103.7","3225477013.1","3329382750.5","3631519806.7","3504181954.6","5673170871.8","6514858744.6","7318907627.9","7928681896.2","9841085923.9","10694876889.2","12391683917","12759055557.6","10302274190","10444397736.4","10629579614","11234112089.6","12361096211.7","12402260814.6","14705729003.2","17364652747.4","",
"Malawi","MWI","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","135209089.9","152207137.9","175657679.9","215019020.3","242448768.9","270146842.5","309343465.2","460539297.9","594691119.5","668979096.1","830099378.4","821549155.7","864818902.9","892447751.9","879965289","1020836517.7","1157319300.3","1366795219.6","1359054452.1","1410101287.7","1558240456.5","1664940523.2","1708915403.5","1826231847.6","2021054114.3","2238776661.5","2311685185.8","2225560611.3","2438886276","2757065362.4","2716150630.5","2591698365.2","2900916474.8","3111209644.5","3443607862.6","3195998422.2","870594215.5","868946321","994770539.4","1144449860.3","1020774253.2","1213551485.4","1331139879.7","1566324822.3","1666540756.6","1721202630.8","1847005075.2","2162398106.2","2265713574.3","2428679899","2943281966.5","3198348254","3338181911.9","",
"Malaysia","MYS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North America","NAC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","31677128.3","41579704.9","54878131.9","65143781.3","94027452.3","114513117.9","133362568.9","173254567.7","609493090.1","631712155.6","865702257.1","1024767756.1","960416774.7","972233736.6","978440332.1","1223458486.1","1443389299.3","1651886700.4","1700418784","1528025986.6","1757574146.9","1526204768.1","1548857816.8","1574772623.6","1542542790.1","1603602191.8","1554793033","1588957267.9","1686927568.3","1716840769.4","1721127519.8","1633337031.5","1847978005.9","2149675773.7","1975337918.6","1961937154.7","760592818.3","1090578795.1","948320310.3","1248816310.1","1533781918.5","2213013664.6","1783792450.5","1982335397.2","2002738488.1","2228591634.7","2511623278.5","3035714827.7","3176803383.2","3584577814.9","4552606198.5","4967317874.8","5415911091.4","",
"Nigeria","NGA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","836680592.1","960364871.1","1081759364.5","1778977495.8","1880722152.3","1687175642.1","1337791872.3","3146444249.6","5091168447.7","6244582441.2","8938210283.3","11445499562.3","11992466650.3","17576996152.9","17783310906.8","18655375059.1","22215781653.5","29024891233.2","29624118543.4","30121991493","33458483418.1","33526931287.4","29018663727.6","30699263745.6","33092276818.4","34094439060.4","31414754638.8","28467535604","30313714707.5","29095550936.6","33514256077.2","34976644763.9","36779630348.3","41856858871.2","45910626685.7","34608131314.5","18576099578.5","21952953676.5","22663245892.7","25062797639.8","28262197008.7","32377423146","36981904538.8","38771517424.4","41804654310.2","41541257871.7","41359562488.9","62791819169.8","66565585784.6","77708890974.7","82833305939.4","90887068293.5","98335333957.6","",
"Nicaragua","NIC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","242870748.6","295916932.6","354332865.6","498244781.6","675465603.5","871394018.7","962314691.1","1355890701.5","1525327856.3","1615169381.3","2273188106.6","2561916287.3","3037458636.8","4202530072.2","4912584153.2","5880204932.9","6895951891.5","8091567355.3","8811780896","9875552769.9","10976880083.2","11128234987.6","11407262916.9","11657293343.5","12406061120.5","10591398107.2","6174328565","6321398617.4","6379424177.2","6409337546.3","6822420902","6387014039","6440411044","6854198401.8","5096750020.7","5011294159","4190303477.1","4113792029.7","4718042360.2","5923375456.1","7017467446.6","7938152810.7","9154589728.9","10255435645","10965052288.8","11513227717.4","12197682282.7","12727982690.8","13003298421.6","13610346037.4","13760303958.2","14582931632.9","14867213389.3","",
"Netherlands","NLD","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","3800810.8","9157279.6","12304770.9","20103243.4","27553349.5","34017048.9","49578186.8","100529800","112579824.5","146346992.4","204459231","278427656.7","352779239","452414309.5","470288696.6","589788225.3","743794136.3","985839696.3","1165294504.9","1355746933.8","1626688626.5","1765142177.1","1798082304.9","2003093150.2","2320287857.8","2409751198.5","2397938028","2413357113.7","2668527138.8","3027783792.6","2874494832.4","2740752757.6","2997587654.6","3213264260.6","3366391763.1","3189016423","3402732071.5","3613195511.4","3696697651.9","3777036974.1","3787483271.7","3826237147.3","3809914765.9","4012919215.7","3980972649","4142916401.3","4297388214","4963402939.1","5510938186.4","6515787783.1","7905755093.5","8820814239.1","9140163554.9","",
"Nauru","NRU","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","3406742576","3795844722.3","4072098744.3","4566895944.2","5121326329.1","5752876894.9","6802351667.8","7564124307","8329288878.1","8918890624.5","9931198662.3","10580767699.9","11703994182.1","12026223274.4","12227885011.6","13464882307","14954407650.6","16797670141.1","17065165352.3","18348188708.1","20663375831.9","23363317172.7","24919617589.9","24551561529.1","27390827116.9","30241086482.6","29850953918.3","30095124742.1","32310194703.8","34190096147.4","33109821460","32367945483.1","34320831455.5","37037199280.5","36934077634.9","34578129331.9","37723507983.7","42604467681.2","50185422683.6","57000598838.8","63482952104","65088322904.6","63954134989.1","60297830475.4","64359863497.7","68749830505.4","75206431382.3","93158143047.2","100199117658","110177707176.5","118049163002.6","130872548059.3","126942238476.9","",
"Panama","PAN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","228889000","288645000","406418000","538468000","675859828","932255270.1","1345440966.2","1684307922.4","2312657197","2604254498.8","2974726358.7","3366138804.1","3923156322.5","4388876149.8","4364608241.1","4758648950.6","4859017855","5630291095.9","6066337999.8","6318048598.5","6678516550.8","6840934345.7","6486042009.4","6957894780.3","7128839711.3","6284254961.8","6069859167.5","6023868073.6","6407340971.3","6874885533.7","6608486066.2","7809026503.8","7957910538.5","8286475087.5","8431382637.4","8693825729","9519917247.1","9369795700.2","44782347180.6","45601302940","48882069159.4","57055801275.2","61429104400.4","68348318188.6","78034041164.2","88501170628.5","89440297342.6","93148803468.4","100310977753.7","107415987705.1","108866240274.6","","","",
"Peru","PER","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","3299813044.7","3409738680.8","3585308809.5","4023439916.7","5380537914","6263823225.1","7725087025.3","9323170353.5","9864921758.9","9416570413.8","9534086343.5","8742790842.6","10871140798.2","11510208723.9","12325632944.2","13049982870.9","15046004898.8","17636125496","18380470896.9","18770828679.8","20297695234.2","20804189541.3","20421065903.5","23650210716","26596519778.8","30911667664.7","29032988173.4","29724003466.9","30581703299.9","29361508474.8","28834463709.6","27722614292","28445374390.4","30221849065.8","31742552289.6","29513668636","29295983199.5","32239012465.4","34719588729.2","37389855104.7","42153893573.5","45012107240.1","61628878216.7","63547800560.9","67907395747.3","67186181291.8","69612783913.7","67603581696.8","66769271405.5","64247279473.4","73549205266.8","86460826528.6","88084223157.7","",
"Philippines","PHL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","2196027768.6","2419452684.8","2671171407.1","2761258308","3305257925","4170679935.6","6039460845","8183427508.3","10772164769.3","13281603751.1","17417202374.8","20785921054.3","24412638705.7","24211103886.8","24356701585.1","26637306936.4","28204156851.4","29784762858.7","28932152202.9","28652845074.5","30579850826.6","32493338656.3","33219038809.8","36142381235","40249396303.7","39371063204.7","43993253267.6","50698365608.8","53589505356.3","58466255807.6","58441426798.4","58387459921.6","60050188379.6","62750286523.5","61138846543.1","58683969834.2","57587666397.9","59166510966.4","58257911057.5","55972281264.2","65346014587.8","66101515849.4","69359153733.1","66187916921.4","77164821039.4","76266262181.2","74747741448.4","73108188466.5","78989513051.7","83643882832.2","98498410045.2","106447841327.1","111216881400.8","",
"Palau","PLW","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","208775480","407176568","495025775","525578942","505321531","506036560.4","520751938.4","675812946","583277481.3","608638131.4","719001777.7","1184523871.7","1627595970.5","1867658923.3","2029276420","2112192646.1","1984116631.7","2275815262.8","2249839538.9","2316234092.1","2593899557.8","2774125271.9","3788946401.1","3268510852.4","2792345094.2","2505573004.3","2507363358.3","2589508592.6","2712134542.3","2657223999.3","2325079588","2047405719.9","1856713721","1863354062.5","1769749010.6","1870906689.6","1754570834.6","1530876142.9","1436380431.4","1768982572.7","5987009775.4","12584089527.7","14922490380","21609688423.6","20428666793.2","20386681359.9","19247283289.3","17223736382.3","17723605372.7","18744676569","18046873709.3","19710405017","18699746215.1","",
"Poland","POL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","144131808.1","162143126.8","184900809.6","208205811.2","257137393","310687008.8","375035112.8","555080513.4","723510117.6","912112477.7","1056127261.9","1249022955.2","1396514339","1510708330.3","1563667838.5","1907737935.7","2173394455.8","2610091518.5","2433415137.9","2459604124.7","2176252017","2129183915.2","1690940097.4","1649950801.5","2153330722.2","2617585263.3","2604084334","2496673813.2","2826034207.6","3433334794.8","3106035613.7","2867285123.1","3373052129.5","6798833897.6","7376893644.3","8302216058.4","9565284908.6","10714075892.8","12542605510.3","14051476381.7","16123448799.3","16051060833.8","16604841152.8","16493944683","17269695329.7","17297632892.1","17231065429","17047059548.8","17183302979.9","17639968576.2","20727223299.6","22193192181.7","24514706328.8","",
"West Bank and Gaza","PSE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","30147075.5","108913673.1","138779516","210867977.6","524565856.5","755809145.7","959935902.8","3583369132.5","9762279288","10446728441.8","10003161300.5","9128472547.6","7757568201.8","7008017637.3","6983317694.3","6579983311.8","2960340729.1","1086835957.5","1139859077.2","2159379246.1","3272087505.2","4281771713.4","5601780024.8","6832100324.1","8454022645.9","9636709338.1","10107804713.7","9110874002","11259184999.4","12740486835.8","16781888348","22739460915.4","29689407905.6","38884059951","53980696725","84381083204.9","99447360366.5","113615499046.9","115392643494.3","119601149373.9","120825838959.4","123953721302.1","111824344879.6","96449761850.7","96117936188","114007964316.1","112546911481.6","118298177700.6","142389651029","","","",
"Russian Federation","RUS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79671384011.6","112463242743.2","122365566099.3","122074627736.6","127025505816.3","128143868208","175719267829","180043060834.5","146665107929.8","141151650545.7","138446858475.7","185905051377.9","214206935067.3","249832035581","311276773723.7","416328308281.2","419311363943.6","406462229699.8","417886400642.8","544355500577.8","591836363065.8","668513124292.2","554415745561.2","492191137727.2","535225173047.3","519202537324.6","477785389198.2","485793305491.7","460933940334.8","472158073713","376117000821.9","",
"Rwanda","RWA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","4878977.4","1998751.4","3384478.7","7914015.3","12310096.7","24074478.2","47677144.2","87491537.9","126802922","156078453.5","189831300.7","196579659","218308574.3","240503861.8","290096525.8","365597855.9","451264931.1","605111630.7","653567381.9","623297105","711728808","809899702.6","857063267.2","908962809.2","955151668.6","1032504216.9","1045357833.6","1112854511.6","1227864434.5","1311799009.3","1289758077.6","1299040552.2","1452031421.5","1555052246.9","1670716289.3","1526467033.2","433571511","619217476.9","928908920.7","1101366314.6","1233314075.5","1460707197.2","1814518289.8","2314567423.3","2909860018.3","3451961693","4318716827.6","5076087515.8","5681082350.9","6514940151.8","8193642650.5","9317675644.8","9690063879.9","",
"South Asia","SAS","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","12271342948.6","13653981111.2","14814536966.3","16682348927.1","19887080823.6","22150834235.7","24374023711.6","26552670831.7","29172793636.7","31797699777.8","36536040123.1","39829630255.7","46638206620.8","51443646976.1","54087845696.2","63156086023.9","72697802413.4","85813882213.1","93142923607.5","109452429448.5","124082387383.7","129726783506.8","134581282182.5","139121795594.4","151288935509.3","150850695814.8","149964051266.8","149222818089.4","158241738435.8","163801377809.4","162380815649.8","159045459341.4","170526446534.3","189088003268.5","196200425795.5","189784702983.6","234920127547.3","289556190793","324645486020.1","366621411392.1","410238106207.8","460591828197.2","530201302518.6","568465597079.9","608854968232.4","639966111262.4","629299669511.5","718356534655.4","744483390668.2","804339009830","831099279937.9","912615025919.1","919016250353.6","",
"Saudi Arabia","SAU","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","385062510.6","395962358","452076898.3","564428703.6","1136481106.1","1598563165.3","2087109291.2","2620862387","3159023632.7","4077980153.2","5176866635.3","6193993918.6","7169372761.6","7506202442.6","8480412476.1","8955218074.8","9631230107.2","11248637748.6","11530990242.8","13359370988.2","14798052810.3","15298882978.4","15558414380.8","15979632963.1","17096156407.1","17816478183.1","16971980942","16326140589.2","16843023940.7","16205567433.6","16097061560.3","15031932328.7","16154779698.8","17349202470","18404623839.8","17670919956.2","18579233641.9","20006622120.2","20583833869.8","21359139483","22592936139","21460776765.5","22078258219.1","22721577869.5","21971960139","21657734193.6","21361220379.7","21969916333.8","21804558728.8","22843960859.7","23811303093.2","22968456716.6","22432729497","",
"Senegal","SEN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","145252948.4","152510983.4","161630904.1","199394700.6","265053301.3","349089898.5","409699389","628096050.2","894933930.7","1122627355.1","1473265666.4","1670746375.6","1859912163","2072975337.1","2197164471.2","2559359017.9","3230709274.4","4036586047.8","3893072265.5","3278516015.5","3750339025.9","3589290724.2","3684277264.2","3843451727.8","3697792446.1","3915938299.7","3786088622.4","3805574682.6","4096776592.1","4000850002.6","3653475930.9","3700965274.5","4118750354.6","4397912285.2","3940274903.8","3861745159","1936520868.3","2585777650.1","2850930593.4","3720886238.1","4649791195.5","5804988082","7108292990.9","8180882073.5","10761477258.2","10478611827.8","11466164924.5","14246124887.6","18981750740.1","19243016303.1","23286447933.2","28513132369.3","32126237509.8","",
"Singapore","SGP","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","11479143.5","13761784","19399965","23416124","28028049.2","34345140.3","44042054.2","65542894","76820063.1","97512652.7","103661460.7","99982954","120500491.4","129466452.6","94291522.1","150544684.3","154928415.7","158741508.5","147494744.3","139946900.8","154585730.7","165883917","156207110.5","164030802.8","180737376.7","181240395","179639740","167389191.6","174423711.1","178330553.8","166904390.6","172447071.6","230756584.9","257503829.4","228146820.3","203970814.6","187516688.3","207462428.9","263838572.3","376730656.2","323533174.2","350464708.8","428927088.9","483164953","502988215.2","",
"Sierra Leone","SLE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","61400031.7","111055280.8","119385359.4","141780896.4","192934915.6","204952159.9","233371952.3","289671338.3","346957175.3","420277110.6","484856463.4","603585822.9","648424257.2","648742644.1","620429061","712222501","872673735.1","1036088193.5","1036485425.2","1089991403.4","1196563740.7","1271189256.6","1390152937.8","1556470569.6","1557983211.5","1249606744.8","1241837537.9","1200047496.1","1314139190.3","1319225620.6","1248363708.6","1256749338.8","1408416911.2","1575774381.1","1683344084.8","1804606614.1","1528631481.5","551066958.2","633810297.6","856852310.4","931127139.3","1050427525.8","1335279659.2","1399720820.8","1433230470.4","1558269901.7","1627146240.3","1752872455.5","1757230852.6","1855825335.1","2109178656.6","2450704006.2","2331196989.8","",
"El Salvador","SLV","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","205547537.2","230545489.7","277866666.7","282878601.1","419353322.8","491365106.2","567663297.6","813716218","998400248.5","973789596.7","996824512.7","1219725516.4","1535580026.8","1840051299.4","1927867239.5","1947465463","1955293877.5","2073829069","2098775766.3","2171656069.6","2232089054.6","2272547389.7","2346752650.2","1992942227.9","2163863049.9","2569443217.7","2872513549.1","3203304451.6","3310661338.2","3762995865.5","4535064825","5344553477.7","6114021552.3","8616503266.2","9147790266.4","9621574748.3","10004564795.6","9864898765.1","10688436435.5","10405779193","11495710496.5","12729163388.5","13548206071","14131937323.3","15168975769.4","15570377313.2","16566778003.6","17179362768.2","16724734483.9","17398214891.6","18479126634.2","20326023714.6","21299072243.1","",
"San Marino","SMR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","73220144.1","79710586.3","96232136.6","118816346.9","153787755.8","185278662.1","242236035.1","318670720.5","410803672.5","461002731","537806923.4","943549900.4","1112727706.4","1301878679.4","1413251592.9","1551613402.8","1709094992.1","1878432481.8","1947394726.1","2030965476.1","2244600537.9","2325272820.3","2328282431.3","2381899237.6","2500958277.3","2556348054.7","2528407325.3","2450397710.7","2529802081.2","2526665894.6","2477537976.4","2476280807.3","2607722167.1","2762599394.4","2775888430","2672234285.5","2762438309.6","2868829766.4","2865716564.1","2943660874.7","2934384056.4","2940364939.5","2940422478.5","2938896763.1","2837118511.5","2770590306.7","2744666127.8","2833531570.2","5558434812.7","5621339497.2","4658362464.5","4211181016.4","4163976590.4","",
"Serbia","SRB","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","2329427795.6","3115343352.3","3932625145.5","4798029563.7","5640709040.8","6626723036.8","8317656494.7","10136187399.9","12541323594.4","15981333108.6","18494670860.1","20652767920","19905765859.1","20481895431.6","19647974298","22254003529.2","21502883400.5","22471937201.3","21177810252.1","19072884954.7","17792819636.9","16472055974.4","16483026471.4","12708824729","11100638781.8","10785293239.6","9409821312.2","10616369758.8","10897975637.2","10978472128.8","11573165499.6","12478681866.6","11400905180.2","14259748378.8","14562774444.5","16159378880.4","19885774045.6","26211637916.4","30493346800.9","33809169778.7","32907137502","31657124951.8","34361115814.7","35636906791.2","32114239790.2","30260552576.6","27911436867.7","30937500404.8","31054169368.9","32109016714.1","38040503965","41166041485.2","44160464537.3","",
"Sub-Saharan Africa (excluding high income)","SSA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","6910800740.2","8712797515.5","10031592330.5","13096812359.1","16355850702.3","19557504779.3","22458674154.1","31319098884.7","40828151298.1","48325876814.4","60308554845.4","68875890978.1","75907161771.1","85407612559.4","89203276368.9","103720879567.6","116860633946.5","141912780169.7","143666855957.4","156512487287.9","176261891941.5","182493608478.1","181847826083.4","188163684007.8","221765078200.6","236364370767","231926882699.8","226590274374.5","230282309794.2","218381793540","216182516772.1","209202588511.8","230503904227.8","253446298733","267612551581","249058543008.4","213896253367.2","249021125063","258147572522.6","294495360105.8","339508960415","377291352885.2","425896404021","466443351056.8","505087150663.5","510365565952.5","556366270869.9","650514220715.8","689071386089","737972859002.7","775929514130.3","814648028064.6","831561818191.9","",
"South Sudan","SSD","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","2183745.2","10315766.6","16719040.6","23460544.5","34421443.2","37835228.9","43794125.3","54043032","62644805","78917328.4","97671747.7","109175723.8","134446478.1","150047861.4","167715805.5","189843609.2","209813616.4","222778525.7","245655455.1","235376843","238209013.7","258261791","321781710.6","304831898.2","308356185","333450000.5","339959178.8","361057555.2","335612441.8","351558074.5","166187260.3","131728912.6","157000836.3","181091117.6","229714903.5","196953110.5","209885395.9","223944644.6","237958644.5","244530227.4","265720888.6","248836527.5","277098659","316720463.8","331341886.8","391535907.1","",
"Suriname","SUR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2562547848.2","2962151764.6","3127952233.4","3540169610.4","3927536691.1","3885790062.2","4139440483.4","4160453307.9","",
"Slovak Republic","SVK","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","37033600","34636158.6","32579541.5","36932052.2","36186536.7","33746594.9","40783709.8","61099341.7","148246663.9","183128664.8","207635163.8","185846514","205660366.1","237056126.4","191395502.5","236548443.2","273377332.3","302794584.4","259436559.3","271146128","256044454.3","260437309.6","237910547","228166871.4","240790698.9","249640731.9","234857815.8","409051383.1","300826830.3","340291444","333715753.2","348534802.3","410868440.2","453448988.2","463598561.7","520294300.9","474976016.6","497453127.3","480084136.5","526442283","1016095656","1038510828.3","863170341.8","753685365.3","536860007.6","449611575.9","765045805.4","872584998.9","766109447.1","833719718.4","957337769.2","1178834583.9","1211144995.2","",
