"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"French Polynesia","PYF","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6064855.46389556","-119216550.971602","185795673.974161","8734227.8553848","159797090.215717","271365381.527696","-430758777.366181","-170960306.169236","-17919454.7086569","175362655.915472","78129193.2912115","197454590.247848","264320371.628015","291181532.225921","411963009.208849","","","","","","","",
"Qatar","QAT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52123601586.2257","62000183150.1832","60460989010.989","49409890109.8901","13750824175.8242","-8269505494.50549","6425549450.54945","16652197802.1978","4259890109.89011","-2985714285.71429","26319230769.2308","63117857142.8571","36469505494.5055",
"Romania","ROU","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","-23000000","-47000000","149000000","-359000000","-135000000","-16000000","-304000000","-759000000","-1653000000","-2420000000","-833000000","1040000000","1160000000","1719000000","1381000000","1395000000","2043000000","3922000000","2514000000","-3254000000","-1012000000","-1506000000","-1174000000","-428000000","-1774000000","-2571000000","-2104000000","-2917000000","-1297000000","-1355000000","-2229000000","-1525000000","-3311000000","-6382000000","-8540555216.85637","-13015178209.6399","-23924307026.9341","-24986071300.6904","-8234134436.18172","-8478450856.71901","-9276545443.60215","-8200067935.73753","-1828479679.21396","-567730643.93087","-1396079875.2216","-3004026734.89988","-6584162967.5098","-11136060726.9662","-12184401122.2688","-12534575620.2245","-20626953524.4988","-27325844833.3434","-24486699275.3792",
"Russian Federation","RUS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8941890000","7437910000","10102520000","-835240000","71060000","22855420000","45382380000","32053820000","27472950000","33128110000","58559840000","84388750000","92315570000","72193020000","103935400000","50383640000","67452200000","97273940000","71282190000","33428200000","57512760000","67777180000","24468810000","32178630000","115679870000","65627250000","35372690000","124953030000","237677710000","50224440000",
"Rwanda","RWA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-399142437.739802","-477010513.837316","-741015960.680131","-585105607.746154","-934619500.847579","-1083671485.93831","-1330822364.76704","-875362663.420743","-974801863.006133","-1230865444.15051","-1227520730.93463","-1209211265.58443","-1246434371.7113","-1653720426.35599",
"South Asia","SAS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","971732954.097879","2089388576.31764","2519836944.14113","23025352119.1621","14384756710.5202","14359773375.1727","11991268249.5192","-2212049887.47433","10205792013.1611","41503072337.9993","39627396837.0772","7575468455.19731","-16852115359.3527","-18400533704.245","-12931596758.7692","-11785497470.489","-9760000000","-7330666666.66667","-9525333333.33333","-4146666666.66667","-27509333333.3333","-17716533333.3333","-17244800000","-10472800000","-5318133333.33333","679466666.666667","305066666.666667","-13132000000","410986666.666667","14316800000","9353446133.33333","11873093333.3333","28047946666.6667","51925973333.3333","92378080000","103093547564.189","99402708766.7516","139743437073.176","28333134914.7306","74414826541.7984","164989799263.418","173663974752.91","143068355847.988","80259833897.5131","-52640317550.6722","-24454241772.4749","12125420911.3802","72955966480.4787","38451173782.148","-25547238962.9836","41718207996.5126","151518576619.883","34070463584.1803",
"Sudan","SDN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-88528552.7390995","-108870572.304279","-256423663.594512","-316009625.63475","-644821055.773292","-244093457.788791","-213740925.779976","36484265.6543108","153813162.904543","-21132054.7603102","-229360848.046919","-357976258.753868","-149028290.057777","-372245664.29049","-954744588.19591","-506160325.54304","-202210000","-601700000","-499900000","-826750000","-828100000","-956500000","-431100000","-517700000","-521900000","-973560000","-938580000","-818230000","-2472730296.12948","-6495850087.15886","-3597152020.43863","-3593872576.14403","-4926572125.0267","-1725368701.61586","-2652932020.43811","-6259061244.72702","-5822074152.50929","-3545466635.30172","-5460760074.46054","-4213356633.44095","-4611258528.43711","-4678501890.25183","-4779839384.32886","-5841223939.45716","-2620163039.62365","-4442782663.37911","",
"Senegal","SEN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-65599060.2714795","-85622470.5595603","-92469224.9236583","-66983580.2462264","-235241951.815315","-263697777.414753","-386076162.645706","-461521840.121813","-265606631.897995","-304382939.004576","-272429760.935957","-359566697.92007","-368778004.328489","-429754031.615838","-404580702.203481","-347921982.525752","-363286052.313781","-371738503.118578","-401296903.412932","-432966814.387959","-187462391.464614","-244462355.620302","-200745796.369873","-184820388.236313","-247457175.812492","-320280317.934251","-333178459.905625","-245679364.716496","-318328945.687407","-437532364.357349","-511345633.138222","-676120143.84852","-861979157.493195","-1312527671.47249","-1891367537.29904","-857209520.676946","-589477328.798485","-1148183910.72128","-1528004122.64376","-1549868805.38507","-1346796310.17917","-944941214.638183","-795648215.297229","-1526269729.28333","-2215256000.63837","-1897946141.69292","-2662353128.79443","-3327280244.48756","","",
"Singapore","SGP","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","-494933333.50931","-518848089.594162","-1021393593.21444","-584067811.131193","-567417985.271778","-295154546.290631","-452501621.739903","-735781595.778369","-1562669054.23589","-1469689141.094","-1296246539.68071","-610491943.215017","-384888854.222743","-3636115.71993365","318726319.439606","-108642835.096827","1936916903.73554","2963658660.6048","3121873620.71503","4880321843.07256","5914853997.42167","4211064860.39603","11399762020.7612","14486215715.6716","14085124012.3661","15589109013.6926","18681506252.4834","14844686294.8315","10637117185.4003","12959875203.889","13766983477.4976","23730108771.5606","22214276769.3123","29728715646.3525","39970902911.8067","49113607686.2764","29204144341.6403","31827178901.8586","54995996846.3707","62068689196.2247","52064046516.3459","48311595940.2222","56518685134.7618","57574236721.0372","56827481195.3142","62333363506.3454","60209735513.8049","60458744402.8371","57956646473.6755","86137205522.9567","89701450676.9824","99127721371.2978",
"Solomon Islands","SLB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-12567638.3312969","1710898.83292258","5766138.71999113","3319375.42326806","10277559.6817053","-12171208.113015","-26546650.1224438","-25023056.6990692","-13582244.6614923","1334678.33468822","-27823424.8055988","-2354292.27699821","-4282950.97651781","-27850917.5596834","-33228072.3430078","-27760385.4290931","-35841237.6830279","1297769.8849083","-7654341.64296471","-3433232.98638101","8338471.47596817","14580699.7333882","-37907509.0856506","8119362.23897816","21475187.6150795","-40971278.0205797","-64838646.1000495","-67575809.3985877","-39920222.697639","-18921689.0100638","-90202048.6879056","-42178037.1634286","-80170915.7520169","-79595554.7818325","-59587899.7753922","-144155577.390153","-18772240.1602951","26390506.6757182","-38546482.6943809","-49565109.1606839","-36072912.8571646","-48803486.0549559","-62833337.717318","-47815114.6500303","-153997549.50073","-25059550.8493401","-78191576.991801","-218533833.43205","-178197036.87001",
"Sierra Leone","SLE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-49367784.2167767","-111743226.252768","-178812591.669951","-164872858.474969","-131740874.593608","-169874042.16518","-17609647.7119325","-23025926.6684457","2804595.76148678","140743109.676656","-30345791.050178","-2840354.60845057","-59742055.8680657","-69406862.5392902","15336006.2977374","-5479717.19095751","-57768973.7415492","-89117881.843262","-118067969.531889","-150502996.255699","-54872297.7740306","-33235803.1181529","-99311382.6387946","-112284399.832706","-97874879.6354763","-73229457.0227765","-82819209.235093","-99028904.5273884","-104937917.230426","-95019083.3504087","-160133730.310482","-225444460.337221","-326984822.79704","-585297612.800764","-1913506550.25593","-1210212775.16025","-737095481.794381","-472729593.302718","-1003078052.92623","-293860340.977821","-679616980.210353","-697757804.322333","-792256738.224337","-320411343.909176","-395464661.520256","-156701626.209469","",
"El Salvador","SLV","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","23640000.0000001","37360000.0000001","-278720000","32240000","33919999.9999998","-250520000","-120040000","-27800000","-53719999.9999998","-28680000.0000001","116855414.610018","135800000","25800000","-194440000","-151744950.109514","-167463617.463615","-108960430.579093","-81815491.8936234","-17986538.7369273","-261577269.049546","-169046259.280407","-97758743.7544662","-90691033.6950195","-239300000","-430500000","-150300000","-405150000","-702197959.630693","-641875012.728614","-621590000","-765560000","-1216560000","-1532170000","-312196471.686338","-532815819.146863","-1111764528.13281","-1239801102.68299","-1518420127.22544","-1213582707.5598","-753757240.441218","-550121068.988995","-464589787.317367","-859154620.811878","-113356041.21432","276701043.320671","-1250461217.92478","-2182174971.4105","-465688395.830215",
"San Marino","SMR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7524009949.75239","-10537199511.0235","-2799441098.80188","-2692243535.85135","-5088222385.20992","-4726567861.15356","-2794170203.95557","-2634686972.33765","-1370173585.7308","-1190023037.02745","-2322731263.36238","-2459092308.70342","-3535309659.51345","-2176773515.6188","-2654390085.47098","-4457001147.65177","-1953955669.1207",
"Sub-Saharan Africa (excluding high income)","SSA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-790185244.834078","-500190000","-215665300","281712000","-315550000","-193950000","-1717500000","-6550000.00000018","-596748300","",
"Sub-Saharan Africa","SSF","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","5755541.39419016","-143871.570766903","-529064.256552046","8096144.79654093","5670068.71149716","8699603.79795071","675842.814610906","-18370047.8808763","-24944752.9912692","-8836618.55405021","-11012560.5901143","-15931167.728468","-18839559.7094153","-12978864.1873288","-10772111.3384551","-11368207.4399074","-12040000","","","","","","","-6299690","-10481755.7","-17284633.3915863","-20080602.7536437","-26985121.7755967","-26594663.6459417","-28332843.5978336","-37041296.9571344","-36198730.3645318","-57659698.1292167","-64347011.8968121","-93506392.3887717","-78780635.0556838","-87575752.5788836","-105761604.4531","-98870179.649623","-81260661.0209987","-103936467.563758","-68693728.2087902","-61493955.3034855","-73144971.7734545","-75131185.1067203","-90025980.2153675","-59595184.7574467","-95248349.9385807","-79437320.128898","",
"Suriname","SUR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-146700000","220600000","324500000","325700000","111300000","650845840.323741","431306071.17965","162371256.40544","-196005679.931158","-416342200.813015","-786434956.134396","-160481931.001719","69158192.6904767","-118713252.116966","-448255079.399869","259846201.309708","176057908.068568","76320585.5991956","146749494.315882",
"Slovak Republic","SVK","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-579688780.962889","670588295.672414","390042186.469901","-2090418276.28368","-1961267455.66061","-2126446990.33185","-1155087877.95392","-694258356.335149","-1742435398.7939","-1954963121.23889","-281938471.148367","-4359155976.55464","-5125148705.739","-5452492095.42579","-4632972214.12297","-6270398054.51731","-3020735525.69648","-4209659221.63652","-4909247747.63552","889408167.614752","1797193193.20942","1198842398.64518","-1849289470.1","-2432487662.1963","-1853472834.30745","-2292976666.62362","-3531960379.16156","671914355.367161","-4654508060.03611","-8452388215.55411","-2088441551.45097",
"Slovenia","SVN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","978300000","191000000","574000000","-74900000","55300000","50500000","-118200000","-697100000","-547500000","31300000","243800000","-215700000","-892500000","-680500000","-695267588.989631","-2014619534.78413","-2946457396.89484","-545289950.658411","-366494001.00866","-431490928.986459","600053680.128758","1593081106.1623","2548591735.96351","1646306886.47689","2143172202.90658","3034815376.10645","3186942969.37435","3185227401.19531","3882337747.22094","2072569848.56246","-617373696.459705","3056915120.83859",
"Sweden","SWE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","-253227686.280516","364813610.417605","585837022.643091","1451714465.95723","-529347832.327238","-308065689.187381","-1602305828.5999","-2120382778.27113","-190965360.18771","-2348884119.57885","-4331108818.25201","-2777532565.50294","-3285067818.61914","-724851573.772653","735902006.324247","-1010297686.76072","32367359.1731808","-21284436.8158309","-533965375.026056","-3101175938.56306","-6338855169.81612","-4653082670.27569","-8827494542.40495","-4159269844.74484","742624072.839","4940367414.439","5892259171.38237","7405693192.05534","9547496431.14824","10777831815.5822","11688841495.047","14965935660.7796","12452537009.6809","19571954143.0124","22902294715.1108","23583338994.913","34468824245.4933","39927516579.5256","40802935942.2616","25918197361.0024","29195824932.3735","31438301866.0035","30417334377.5637","30704021408.9607","24497391309.2926","16158646541.6316","11336981683.3006","15027601141.2684","13694525226.4178","28508764986.7571","32230085444.2676","45247602551.7788","31880997030.4056","40072860436.0556",
"Eswatini","SWZ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","42532712.4363997","51520757.8651187","30359999.9736","11614999.9899","-70724999.9385","-119236704.29901","-129681079.755541","-81246252.0760928","-113831458.553169","-106992191.030202","-77476949.2650496","-38350140.7887515","10761338.8301797","65568671.1088556","95097026.8983392","77058654.7526335","50747475.2680138","47187662.3999797","-40567820.9288932","-63683432.3317948","1844937.21834386","-29719733.6152861","-51962748.6253248","-2740691.20221992","-93335100.8096092","-32957910.1192531","-45863820.9206423","9000849.67433507","33206128.0636666","89400978.1622416","71299923.1529241","-102646146.918419","-196624544.895721","-65542455.5002044","-231236050.870218","-414313253.922701","-388309494.656043","-281718554.503805","239938759.254517","487018321.013205","512086156.602698","533323971.019997","297421435.220922","272798389.942983","60731705.4513621","176144195.633457","270941987.28835","125317735.082128","-140972067.874361","",
"Sint Maarten (Dutch part)","SXM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4513407.82122899","92629050.2793296","4317877.09497213","-110798882.681564","18217877.0949722","-26581005.5865922","47107300.0726257","74672509.5921788","-165038998.50838","-290458249.938547","-300600208.446927","-41639771.9273743","",
"Seychelles","SYC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-3895464.9514061","-1870899.23117","-3984197.45567293","-12263832.167308","-15622848.7132128","-18794075.3965194","-40641583.1877975","-26049494.5061012","-13288748.9856183","-19201240.9980626","-33294302.8967882","-21113186.352544","-28411043.0707527","-39653842.6791538","-12977177.7223822","-8169437.21009325","-6903259.60639702","8626790.01067895","31385373.0738104","1415379.12315793","-52419089.2658929","-66095387.4670279","-106275300.373894","-116763550.716726","-42923172.6567318","-153059092.74703","-101269125.007628","-9361727.06994734","-60318300.9552755","-174069439.765365","-133767345.684165","-194008401.085154","-262947119.449155","-189461793.604209","-214390209.215564","-301284994.854328","-161313270.97902","-158609330.734021","-310403746.150988","-256181312.910557","-40998551.2795074","-36919818.6888002","-41776743.2223952","-53115413.5335738","-173236338.242032","-160167987.805779","-141647950.691211","-155194197.461493",
"Syrian Arab Republic","SYR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-166750000","-63800000","895800000","250900000","-308000000","-249900000","-844000000","-794000000","-957500000","-504000000","-297900000","-150600000","1222400000","1762300000","698800000","55000000","-203000000","-791000000","263000000","40000000","461000000","58000000","201000000","1061000000","1221000000","1440000000","752000000","591500000","299000000","919800000","459575955.36722","471951981.028687","-1029525248.0283","-367388473.022633","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107853944.14625","153558244.844178","247081152.355792","35015932.7030475","172709259.039158","","","","","",
"Chad","TCD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-28520876.5035655","-46437969.6992381","-1551323.09711262","12305970.612711","23444814.0701348","18525147.6837221","37975045.3516271","9045880.66996673","-87240665.8306253","-59372291.4662546","-25531211.528918","25506886.3588492","-51277370.9072516","-45617356.8874447","-65574430.9067472","-85688336.1542901","-116639705.918479","-37744637.5435477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","131775591.687844","-75492422.4077998","-24569942.8997137","-87288453.9202173","-217370822.761459","-212747509.342208","-94997360.0645085","-44153887.5510845","-86836448.6847992","-43380932.5345689","26183374.4528586","-27422692.3262057","-56438541.1839348","-60535063.8691891","-87181988.5407708","-50838802.7083759","-84248867.333672","-140779962.347233","-138674488.200669","-82436740.197864","-56344984.5521475","-121963722.29377","-153906022.806026","-116905226.198311","-140118232.648126","-127167163.430521","-139989979.295331","-169278250.246958","-140221703.105451","-162288797.01521","-207259847.208532","-203975831.401783","-176448087.553163","-216046941.19799","-222862246.129318","-177380316.136523","-199902525.487962","-302102822.650797","-294119033.86536","-568417939.682036","-458469871.811721","-461024604.594766","-436626626.246685","-96643295.4745594","-184851586.408689","-55443572.9474839","-20737721.1240914","","","",
"Thailand","THA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-606302400.029641","-439752683.295115","-1097445443.49694","-1152723463.56789","-2086720157.63075","-2076322210.57714","-2571149248.40976","-1003125373.70728","-2873463763.36314","-2108581330.75726","-1537321795.15354","247028906.869127","-366478856.258076","-1654360231.81468","-2497933326.984","-7281096403.13198","-7571451944.14396","-6303407263.87281","-6354894271.91774","-8058935439.65495","-13581744650.1334","-14691474457.2347","-3021103816.89098","14242468917.3637","12427871816.9766","9313150884.73666","5100898193.97192","4654204782.89078","4771810540.67726","2759369127.41909","-7641770000.00001","2314729999.99999","15583700000","930870000.000026","22189105411.706","11486104954.6268","9426846325.12522","-4899255872.44313","-8833457142.24529","11642907013.7683","27752906126.7839","43438000973.7382","43951862494.1599","28478892998.8756","38256392431.4939","20933463494.5361","-10268492567.6364","-15742407472.4529","7002070812.57602",
"Tajikistan","TJK","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15133800","-4763700","-57042100","-296209464.4196","-372411193.795","-1193828244.855","-1058781537.045","-717468862.374","-581078616.953094","-413318277.224536","-681397759.322979","-884792160.855283","-316454568.738757","-477074550.796596","-290826735.942529","158969310.950477","-379682458.599786","-185294843.927717","353760791.295475","735525846.451869","1634601475.49596","584022453.508095",
"Turkmenistan","TKM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","540953514.077211","1177204113.07114","2021746753.65932","1284956002.14829","1671379453.84731","2346045689.09128","2736015438.06885","2390035781.31069","1106158841.6806","224817400","-533075100","-339080239.533204","-191147184.887931","371397222.144525","268971944.861763","1327896543.28786","256151214.852665","-227620188.318388",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","-614880.098454601","-1475102.27827888","-1239438.54611721","804644.170487509","244681.922171339","-2091070.43741997","-2050706.32927724","-716570.85580011","-2404139.40455678","-3218776.7191613","-7469818.11359763","3390673.51349107","798991.239683986","-257298.58728341","-2087373.18560664","538242.240518696","4879900.45696946","-11243742.5600742","-1880805.92520056","12776831.7227261","-1901108.30689304","-1768134.16054532","3271890.53269842","-18573310.2015018","","","","","","","-13150662.7542577","-6334978.96222913","-12822927.5107195","-7539129.75297","-24332160.8799191","-23696552.5579453","-49242000.9865359","-62713603.6514979","-93845899.2715068","-87437001.1778643","-83871330.430222","-69820546.1388215","-42800210.4141927","-27630995.7799054","-44092179.8593998","-74169569.4189342","-71589481.7494028","-88842570.1580052","-24494288.3818601","-36293584.5864899","-33413648.4744655","-28840299.0191694","",
"South Asia (IDA & IBRD)","TSA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","340308239.641098","260901362.996948","182833333.409514","54416666.6893456","-19166666.674654","356958333.482069","414625000.17276","-599458333.583104","-946583333.727746","-466666666.666664","-47877551.0203996","-411944444.444444","-224972222.222216","-88559349.5934963","-38541176.470583","458988235.294115","-4658823.52940798","138894117.647055","113098311.93481","217808511.072214","293823131.958546","105144559.197873","-613611224.932398","-643522089.069173","30600000","544300028.847493","416000022.230356","76400000","984700000","1792858664.5938","3881346809.6652","7124822193.7939","5166460780.6821","8499028922.6859","1632776047.2721","4172327322.1487","4708371321.5015","3866509698.43122","5571337436.43064","4154502754.98487","2057150517.16139","-776382745.56016","1409192175.56156","1625843495.7276","1020143949.47697","-1356410678.48628","2695150532.01844","5381911674.05783","",
"Tunisia","TUN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-396478340.380102","-566499593.347709","-458946147.016421","-300150691.14654","-353126383.487332","-453621122.652106","-661940536.513707","-570151746.583469","-764642780.92933","-581189241.066831","-604511798.999827","-54304376.0276349","209838104.073871","-218050623.910954","-463377609.10816","-469381593.355835","-1103531451.40014","-1323049589.45279","-536797749.337857","-773988897.700238","-477702916.727307","-594986022.048243","-675316691.914202","-441737444.414002","-821488065.563407","-840473687.411488","-746061146.018946","-730485399.217413","-441762123.969595","-299283200.164428","-619372288.274075","-916917593.959538","-1711248030.19133","-1233748680.82428","-2104443202.45913","-3385748280.39353","-3721384859.17183","-3878661667.32493","-4463103950.9918","-3923736697.89078","-3783414285.93598","-4222408216.82838","-4607847184.77695","-3368664046.3039","-2523562298.23288","-2790154100.82547","-4018317562.51828","",
"Turkiye","TUR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-561000000","-1648000000","-2029000000","-3140000000","-1265000000","-1413000000","-3408000000","-1936000000","-952000000","-1923000000","-1439000000","-1013000000","-1465000000","-806000000","1596000000","938000000","-2625000000","250000000","-974000000","-6433000000","2631000000","-2338000000","-2437000000","-2638000000","2000000000","-925000000","-9920000000","3760000000","-626000000","-7554000000","-14198000000","-20980000000","-31161000000","-36946000000","-39425000000","-11360000000","-44620000000","-74402000000","-41796000000","-49327000000","-32113000000","-21355000000","-22168000000","-35143000000","-14604000000","15013000000","-31085000000","-6433000000","-45799000000","-44961000000",
"Tuvalu","TUV","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7807706.52691616","24993.0386198842","-6289347.94635255","-7060867.30620303","-4277782.7745312","6549253.46149572","-4364217.46297932","-3708563.57143138","-16906760.3750925","-14013751.299187","-23862227.5402815","6428378.35859332","1099093.30562074","-186012.033216059","-12368469.9130023","12340769.743525","938530.016268784","29252058.7567631","-12001475.3115291","8460423.92517838","14532659.168506","2713013.7691314","",
"Tanzania","TZA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-27030488.9364998","-64909550.9207001","-466040112.575","-345225913.2515","-521165461.6023","-406553191.6005","-523280048.0236","-304608020.3427","-358959582.4353","-375096159.0881","-321068673.3922","-407364236.7809","-356538763.1112","-335080581.7504","-558926906.0025","-737469908.4259","-714233209.9928","-894801998.3682","-637388776.7301","-589760896.4316","-412770053.9676","-436213043.549","-704367269.876","-777101669.0163","-428301944.3986","-563686382.74754","-45782682.6343699","-174205033.39873","-483381776.29385","-1092558909.60172","-1102054171.68581","-1714736151.20674","-2577086334.69338","-1809914737.57817","-2210780020.37976","-4380951347.66407","-3764335914.81112","-4987954731.62522","-4987024575.24783","-2618573746.19552","-1066855335.31376","-1477574268.96952","-2308826640.338","-1340241663.51349","-1458547369.67891","-2388175797.85763","-5384424572.13225","",
